IDFIL,NAME,TOTAL_FLUX,MEAN_DENS,MEAN_TEMP,ELLIPTICITY,CONTRAST,SATELLITE,INSTRUMENT
10036,HiGALFil013.3561+0.6369,1.2969000e+24,1.6751000e+20,20.2880,2.38095,1.02860,Herschel,SPIRE
10042,HiGALFil022.8007+0.6704,6.3377000e+24,1.1662000e+21,20.3570,2.38095,1.37180,Herschel,SPIRE
10047,HiGALFil017.9537+0.6855,4.4054000e+24,4.0025000e+20,18.6220,2.50000,1.19160,Herschel,SPIRE
10068,HiGALFil022.9596+0.6460,2.6863000e+24,3.8843000e+20,20.1490,1.88679,1.09010,Herschel,SPIRE
10072,HiGALFil021.5160+0.6396,1.4816000e+24,3.1865000e+20,19.5560,1.92308,1.16130,Herschel,SPIRE
10079,HiGALFil020.3533+0.6400,1.3142000e+24,2.0850000e+20,18.7730,1.49254,1.09610,Herschel,SPIRE
10081,HiGALFil020.2812+0.6661,3.1629000e+24,2.9463000e+20,18.8500,2.08333,1.15750,Herschel,SPIRE
10102,HiGALFil013.5815+0.6356,1.6210000e+24,3.8951000e+20,19.4540,2.12766,1.07750,Herschel,SPIRE
10137,HiGALFil018.2586+0.6884,1.1766000e+25,1.3960000e+21,17.7700,2.08333,1.54910,Herschel,SPIRE
10142,HiGALFil013.7333+0.6600,2.6589000e+24,4.4169000e+20,19.2090,1.28205,1.15670,Herschel,SPIRE
10186,HiGALFil014.1838+0.6787,2.8740000e+24,4.6043000e+20,19.8330,2.56410,1.21650,Herschel,SPIRE
10205,HiGALFil013.9153+0.7095,5.8982000e+24,1.1283000e+21,18.4570,1.92308,1.55900,Herschel,SPIRE
10217,HiGALFil019.4548+0.7028,4.1999000e+24,3.2745000e+20,19.7600,2.04082,1.15380,Herschel,SPIRE
10218,HiGALFil019.3287+0.7226,6.2525000e+24,7.2248000e+20,19.6390,1.40845,1.41310,Herschel,SPIRE
10224,HiGALFil015.3042+0.6672,2.6116000e+24,3.1808000e+20,19.4570,1.40845,1.10580,Herschel,SPIRE
10249,HiGALFil018.6175+0.6621,5.6404000e+24,2.8934000e+20,18.3800,3.33333,1.10960,Herschel,SPIRE
10275,HiGALFil019.9123+0.6660,9.3254000e+23,1.1789000e+20,19.1780,2.17391,1.05480,Herschel,SPIRE
10282,HiGALFil017.3474+0.7033,1.4447000e+25,1.0002000e+21,20.8250,2.27273,1.35930,Herschel,SPIRE
10300,HiGALFil019.3802+0.6762,2.4098000e+24,4.1140000e+20,19.9140,1.14943,1.13170,Herschel,SPIRE
10313,HiGALFil012.5407+0.6692,2.9572000e+24,4.8910000e+20,19.0010,1.69492,1.18890,Herschel,SPIRE
10327,HiGALFil018.4454+0.6797,2.4636000e+24,3.3544000e+20,17.8240,1.96078,1.11640,Herschel,SPIRE
10331,HiGALFil015.7042+0.6723,1.5416000e+24,1.6524000e+20,18.4060,1.56250,1.10990,Herschel,SPIRE
10335,HiGALFil014.6906+0.6821,1.9724000e+24,3.6794000e+20,19.5360,1.47059,1.21780,Herschel,SPIRE
10346,HiGALFil020.7248+0.6643,8.7793000e+23,6.0847000e+19,18.5570,1.44928,1.05180,Herschel,SPIRE
10362,HiGALFil012.6842+0.7559,1.5120000e+25,1.4071000e+21,18.8500,3.44828,1.41810,Herschel,SPIRE
10366,HiGALFil022.1255+0.6849,2.3536000e+24,5.7196000e+20,19.7810,1.53846,1.41660,Herschel,SPIRE
10393,HiGALFil011.0999+0.6989,5.0730000e+24,5.1335000e+20,18.4930,2.38095,1.19010,Herschel,SPIRE
10406,HiGALFil019.0250+0.7124,3.0481000e+24,2.6103000e+20,18.2880,1.58730,1.10860,Herschel,SPIRE
10408,HiGALFil018.3875+0.6743,1.9700000e+24,3.1658000e+20,17.7730,2.38095,1.11100,Herschel,SPIRE
10426,HiGALFil017.6083+0.6953,3.0686000e+24,4.9657000e+20,19.8500,2.04082,1.22980,Herschel,SPIRE
10444,HiGALFil021.4754+0.6965,2.3968000e+24,1.9121000e+20,19.2630,1.35135,1.09730,Herschel,SPIRE
10451,HiGALFil020.5483+0.7081,4.6049000e+24,2.9099000e+20,17.8030,2.12766,1.11710,Herschel,SPIRE
10482,HiGALFil013.5928+0.6908,2.4455000e+24,1.6457000e+20,19.0920,1.56250,1.13050,Herschel,SPIRE
10485,HiGALFil013.0824+0.7296,1.3539000e+25,2.3071000e+21,18.7070,1.42857,1.53910,Herschel,SPIRE
10526,HiGALFil018.8700+0.7630,4.0776000e+24,2.8957000e+20,18.0340,3.12500,1.15990,Herschel,SPIRE
10527,HiGALFil016.8993+0.7251,1.1503000e+25,1.6842000e+21,24.7540,2.00000,1.44280,Herschel,SPIRE
10539,HiGALFil012.9408+0.7460,1.6691000e+25,1.8300000e+21,17.9020,1.20482,1.65050,Herschel,SPIRE
10575,HiGALFil015.2031+0.7063,1.2438000e+24,1.4038000e+20,19.2990,1.85185,1.12570,Herschel,SPIRE
10582,HiGALFil022.5936+0.7304,3.3732000e+24,4.0381000e+20,20.2020,2.22222,1.21690,Herschel,SPIRE
10613,HiGALFil016.4324+0.7667,7.6659000e+24,8.7228000e+20,18.6750,1.38889,1.31940,Herschel,SPIRE
10617,HiGALFil014.9488+0.7132,1.2557000e+24,1.3627000e+20,17.9280,1.35135,1.19470,Herschel,SPIRE
10624,HiGALFil011.1732+0.7157,2.1827000e+24,4.1641000e+20,18.3840,1.42857,1.16020,Herschel,SPIRE
10651,HiGALFil015.7070+0.7280,2.6784000e+24,2.9859000e+20,18.3290,2.17391,1.12660,Herschel,SPIRE
10664,HiGALFil022.9949+0.7339,4.1783000e+24,7.3769000e+20,19.2730,1.28205,1.31210,Herschel,SPIRE
10733,HiGALFil013.4149+0.7328,3.1796000e+24,3.4632000e+20,19.9950,1.16279,1.15360,Herschel,SPIRE
10746,HiGALFil019.6118+0.7305,1.0453000e+24,6.6716000e+19,19.0110,1.53846,1.04290,Herschel,SPIRE
10750,HiGALFil014.5116+0.7433,7.6583000e+24,1.2695000e+21,18.2850,4.00000,1.83200,Herschel,SPIRE
10751,HiGALFil014.1103+0.7648,6.7069000e+24,1.0929000e+21,18.9310,1.85185,1.40910,Herschel,SPIRE
10752,HiGALFil012.2218+0.7498,4.3834000e+24,6.5538000e+20,18.4330,1.21951,1.24830,Herschel,SPIRE
10762,HiGALFil020.6347+0.7294,1.4547000e+24,2.4881000e+20,17.7440,1.49254,1.15400,Herschel,SPIRE
10789,HiGALFil022.4179+0.7405,1.2493000e+24,2.9443000e+20,20.4630,1.44928,1.12910,Herschel,SPIRE
10792,HiGALFil021.7503+0.7590,1.8131000e+24,1.2264000e+20,20.5150,1.66667,1.11300,Herschel,SPIRE
10793,HiGALFil021.6252+0.7293,1.4336000e+24,8.2320000e+19,20.4470,1.44928,1.10890,Herschel,SPIRE
10806,HiGALFil015.9829+0.8201,9.0853000e+24,5.3573000e+20,18.5540,1.20482,1.20770,Herschel,SPIRE
10814,HiGALFil012.5312+0.7349,2.2205000e+24,2.0806000e+20,19.1700,1.92308,1.10740,Herschel,SPIRE
10851,HiGALFil020.5476+0.7373,1.5478000e+24,1.2167000e+20,17.7080,2.08333,1.11220,Herschel,SPIRE
10862,HiGALFil013.4802+0.7400,1.1830000e+24,1.8059000e+20,19.9880,1.49254,1.05460,Herschel,SPIRE
10896,HiGALFil018.2470+0.7630,1.6911000e+24,3.7147000e+20,18.4800,2.17391,1.16100,Herschel,SPIRE
10908,HiGALFil022.2422+0.7663,2.1565000e+24,2.5079000e+20,20.4040,1.35135,1.11900,Herschel,SPIRE
10916,HiGALFil018.9193+0.8225,4.6571000e+24,2.8621000e+20,17.9310,2.70270,1.11440,Herschel,SPIRE
10918,HiGALFil018.1097+0.7517,4.2440000e+24,4.4041000e+20,17.8330,3.22581,1.14870,Herschel,SPIRE
10937,HiGALFil018.7319+0.7705,1.6320000e+24,9.0170000e+19,17.7310,2.17391,1.07760,Herschel,SPIRE
10965,HiGALFil013.6125+0.8445,1.7650000e+25,2.2274000e+21,17.8980,3.44828,1.84520,Herschel,SPIRE
10998,HiGALFil022.8728+0.8015,3.6662000e+24,3.2883000e+20,19.5000,1.75439,1.22160,Herschel,SPIRE
11004,HiGALFil020.3341+0.7714,1.8046000e+24,2.1019000e+20,18.5070,1.44928,1.12190,Herschel,SPIRE
11012,HiGALFil014.2532+0.7754,3.3696000e+24,5.4172000e+20,19.0830,1.25000,1.35420,Herschel,SPIRE
11024,HiGALFil017.9077+0.7645,1.7128000e+24,2.0912000e+20,18.3060,1.81818,1.11520,Herschel,SPIRE
11055,HiGALFil017.4996+0.8205,1.2542000e+25,1.7876000e+21,20.6210,1.75439,1.63090,Herschel,SPIRE
11057,HiGALFil017.2155+0.8124,1.5709000e+25,5.8748000e+21,18.4340,1.56250,1.93550,Herschel,SPIRE
11058,HiGALFil017.1321+0.7704,6.1396000e+24,1.7995000e+21,20.5600,1.85185,1.34130,Herschel,SPIRE
11115,HiGALFil011.7938+0.7727,3.0500000e+24,1.3290000e+21,17.6450,1.49254,1.38860,Herschel,SPIRE
11134,HiGALFil014.3612+0.7885,1.0856000e+24,2.3603000e+20,19.0240,1.36986,1.19550,Herschel,SPIRE
11136,HiGALFil013.4463+0.7803,1.0576000e+24,2.1467000e+20,19.9850,1.66667,1.09530,Herschel,SPIRE
11138,HiGALFil011.5750+0.7789,1.9574000e+24,4.9691000e+20,17.4450,1.47059,1.22990,Herschel,SPIRE
11153,HiGALFil016.8232+0.8051,6.4322000e+24,1.2803000e+21,19.8910,1.66667,1.49180,Herschel,SPIRE
11203,HiGALFil021.9123+0.8120,2.0405000e+24,1.0616000e+20,20.3510,1.58730,1.07590,Herschel,SPIRE
11205,HiGALFil021.2976+0.8284,4.1733000e+24,6.0931000e+20,19.2650,3.33333,1.30450,Herschel,SPIRE
11207,HiGALFil020.9179+0.7978,2.4367000e+24,2.7452000e+20,17.9550,1.38889,1.13930,Herschel,SPIRE
11223,HiGALFil012.1394+0.8339,6.6968000e+24,2.1681000e+20,18.8100,1.88679,1.07230,Herschel,SPIRE
11230,HiGALFil020.8468+0.7999,1.3051000e+24,1.7928000e+20,18.0020,1.56250,1.11840,Herschel,SPIRE
11240,HiGALFil016.7024+0.8022,2.7104000e+24,6.7362000e+20,19.8240,1.53846,1.28020,Herschel,SPIRE
11250,HiGALFil021.1213+0.7932,1.7514000e+24,2.1506000e+20,18.9820,2.63158,1.10340,Herschel,SPIRE
11257,HiGALFil019.2326+0.8165,1.6810000e+24,1.7295000e+20,19.8470,2.12766,1.13240,Herschel,SPIRE
11259,HiGALFil018.1601+0.8203,3.2650000e+24,3.5549000e+20,17.4090,2.04082,1.19570,Herschel,SPIRE
11261,HiGALFil017.8663+0.8122,3.2538000e+24,3.5334000e+20,18.3180,1.88679,1.15730,Herschel,SPIRE
11263,HiGALFil015.3208+0.8142,1.9305000e+24,2.5024000e+20,19.1370,2.22222,1.15650,Herschel,SPIRE
11268,HiGALFil013.8241+0.8167,2.9050000e+24,5.4902000e+20,19.1490,1.81818,1.24340,Herschel,SPIRE
11284,HiGALFil020.1114+0.7947,9.4840000e+23,-1.7639000e+19,18.8750,1.42857,1.01480,Herschel,SPIRE
11304,HiGALFil023.2744+0.7957,1.1816000e+24,2.4310000e+20,20.5800,1.81818,1.11480,Herschel,SPIRE
11325,HiGALFil022.4139+0.8272,2.8955000e+24,4.5717000e+20,20.4040,1.58730,1.20710,Herschel,SPIRE
11336,HiGALFil015.5098+0.8276,2.5678000e+24,5.4361000e+20,18.6300,2.63158,1.33820,Herschel,SPIRE
11347,HiGALFil022.3068+0.8149,1.4902000e+24,1.9882000e+20,20.8880,1.69492,1.14850,Herschel,SPIRE
11370,HiGALFil014.6098+0.8063,1.3778000e+24,3.3026000e+20,18.8410,1.66667,1.24530,Herschel,SPIRE
11394,HiGALFil013.2340+0.8129,2.1867000e+24,2.5712000e+20,19.8060,1.61290,1.10930,Herschel,SPIRE
11403,HiGALFil021.2017+0.8043,9.4595000e+23,8.8083000e+19,19.4040,2.27273,1.03510,Herschel,SPIRE
11432,HiGALFil021.5218+0.8190,1.6253000e+24,3.5470000e+20,18.8950,1.92308,1.17820,Herschel,SPIRE
11461,HiGALFil020.4974+0.8248,2.4153000e+24,6.2102000e+20,16.8820,1.56250,1.34430,Herschel,SPIRE
11472,HiGALFil013.8806+0.8333,1.9072000e+24,4.9673000e+20,18.4820,1.49254,1.24630,Herschel,SPIRE
11488,HiGALFil015.7735+0.8296,1.4126000e+24,9.0691000e+19,18.2930,1.78571,1.06240,Herschel,SPIRE
11537,HiGALFil018.3649+0.8239,1.0026000e+24,1.4689000e+20,17.3490,2.12766,1.06080,Herschel,SPIRE
11543,HiGALFil015.0262+0.8909,5.8365000e+24,1.3824000e+21,17.8490,3.12500,2.07870,Herschel,SPIRE
11549,HiGALFil012.9640+0.8423,2.9680000e+24,3.8850000e+20,18.7920,1.58730,1.15910,Herschel,SPIRE
11556,HiGALFil011.2412+0.8249,1.9244000e+24,4.7539000e+20,17.9310,2.17391,1.15740,Herschel,SPIRE
11584,HiGALFil010.2796+0.8249,1.4105000e+24,8.1389000e+19,18.5840,1.72414,1.01570,Herschel,SPIRE
11625,HiGALFil016.1757+0.8471,2.3751000e+24,7.3835000e+20,18.9290,1.33333,1.27340,Herschel,SPIRE
11629,HiGALFil014.5135+0.8530,3.0347000e+24,4.9425000e+20,18.3080,1.58730,1.29370,Herschel,SPIRE
11668,HiGALFil023.1408+0.8477,1.4721000e+24,2.7112000e+20,20.1730,1.40845,1.21190,Herschel,SPIRE
11672,HiGALFil021.7052+0.8433,1.2137000e+24,2.0037000e+20,20.0630,2.12766,1.07220,Herschel,SPIRE
11674,HiGALFil020.9853+0.8495,1.3809000e+24,2.2547000e+20,18.4700,1.63934,1.14440,Herschel,SPIRE
11684,HiGALFil016.3582+0.9002,1.0502000e+25,1.9897000e+21,17.7170,1.85185,1.62340,Herschel,SPIRE
11704,HiGALFil022.5513+0.8580,1.3942000e+24,3.6912000e+20,19.7680,1.42857,1.18950,Herschel,SPIRE
11743,HiGALFil015.3750+0.8600,1.4862000e+24,3.2932000e+20,19.1260,1.56250,1.13960,Herschel,SPIRE
11747,HiGALFil022.9692+0.8600,2.5080000e+24,3.6507000e+20,19.7430,1.78571,1.18810,Herschel,SPIRE
11756,HiGALFil018.6101+0.8803,1.4063000e+24,3.1375000e+18,16.4620,2.12766,1.01050,Herschel,SPIRE
11761,HiGALFil016.6082+0.8768,4.5949000e+24,8.0629000e+20,19.1100,1.56250,1.33050,Herschel,SPIRE
11768,HiGALFil014.0021+0.9310,9.2801000e+24,1.3097000e+21,17.3190,2.17391,1.44110,Herschel,SPIRE
11796,HiGALFil015.8395+0.9091,6.7863000e+24,6.6820000e+20,18.1600,2.70270,1.31480,Herschel,SPIRE
11800,HiGALFil011.1242+0.8640,9.9402000e+23,7.5908000e+19,18.0420,1.96078,1.06070,Herschel,SPIRE
11824,HiGALFil022.2719+0.9133,2.3093000e+24,2.8640000e+20,20.2930,3.03030,1.18030,Herschel,SPIRE
11825,HiGALFil021.4641+0.8610,9.6035000e+23,1.7662000e+20,18.7960,1.75439,1.07850,Herschel,SPIRE
11828,HiGALFil019.2000+0.8621,1.9050000e+24,1.3031000e+20,19.6320,2.70270,1.10390,Herschel,SPIRE
11833,HiGALFil016.2153+0.8868,3.1356000e+24,3.5881000e+20,18.9190,1.72414,1.15340,Herschel,SPIRE
11844,HiGALFil022.0411+0.8641,7.5570000e+23,9.0246000e+19,20.1430,1.96078,1.05970,Herschel,SPIRE
11849,HiGALFil019.5333+0.8955,2.6451000e+24,2.1643000e+20,19.6880,1.92308,1.12420,Herschel,SPIRE
11859,HiGALFil012.8811+0.8960,6.3543000e+24,1.1723000e+21,18.2380,1.49254,1.45760,Herschel,SPIRE
11860,HiGALFil012.7588+0.8819,2.4777000e+24,3.9952000e+20,19.1860,1.61290,1.19160,Herschel,SPIRE
11873,HiGALFil020.2130+0.8846,1.8920000e+24,1.0024000e+20,18.3810,1.53846,1.06510,Herschel,SPIRE
11923,HiGALFil019.6241+0.8709,1.1744000e+24,9.2059000e+19,19.4310,1.42857,1.07150,Herschel,SPIRE
11931,HiGALFil015.2791+0.9390,7.8103000e+24,6.4134000e+20,19.3250,1.49254,1.37070,Herschel,SPIRE
11942,HiGALFil022.8461+0.9061,2.9544000e+24,4.7283000e+20,19.9570,2.70270,1.19550,Herschel,SPIRE
11945,HiGALFil022.0761+0.9287,2.9309000e+24,2.2642000e+20,20.1680,2.63158,1.14590,Herschel,SPIRE
11950,HiGALFil020.5989+0.9197,3.0485000e+24,3.2589000e+20,17.3760,2.12766,1.17160,Herschel,SPIRE
11958,HiGALFil017.0977+0.8880,5.4419000e+24,3.5355000e+21,19.7640,1.40845,1.94540,Herschel,SPIRE
11963,HiGALFil014.1937+0.8813,1.6846000e+24,4.3310000e+20,17.9800,1.85185,1.18830,Herschel,SPIRE
11992,HiGALFil014.0757+0.8975,3.6005000e+24,6.3643000e+20,17.9070,1.44928,1.24270,Herschel,SPIRE
12005,HiGALFil019.7591+0.8896,1.2548000e+24,1.1668000e+20,18.1380,1.42857,1.06200,Herschel,SPIRE
12020,HiGALFil012.2851+0.8892,2.2598000e+24,3.9708000e+20,18.2930,1.40845,1.16610,Herschel,SPIRE
12025,HiGALFil021.5996+0.9193,3.8283000e+24,3.9684000e+20,19.2620,2.27273,1.26400,Herschel,SPIRE
12037,HiGALFil015.1402+0.9201,2.9534000e+24,6.7315000e+20,18.5670,2.56410,1.48690,Herschel,SPIRE
12042,HiGALFil022.1362+0.8869,7.7913000e+23,8.1280000e+19,20.5310,2.08333,1.06200,Herschel,SPIRE
12045,HiGALFil019.6861+0.9085,1.9859000e+24,2.8211000e+20,18.5740,1.51515,1.13010,Herschel,SPIRE
12073,HiGALFil019.5898+0.8947,1.0952000e+24,5.8327000e+19,19.6500,1.63934,1.09960,Herschel,SPIRE
12130,HiGALFil020.0456+0.9024,1.5150000e+24,1.8594000e+20,18.4860,1.51515,1.11940,Herschel,SPIRE
12133,HiGALFil019.2072+0.9083,9.7830000e+23,1.3914000e+20,19.7350,2.04082,1.12060,Herschel,SPIRE
12139,HiGALFil017.1837+0.9563,1.7013000e+25,2.1729000e+21,20.2640,1.66667,1.66610,Herschel,SPIRE
12174,HiGALFil017.9951+0.9071,1.2964000e+24,1.8677000e+20,18.1970,1.75439,1.11100,Herschel,SPIRE
12191,HiGALFil022.4066+0.9160,1.7817000e+24,1.5708000e+20,20.5350,1.92308,1.10570,Herschel,SPIRE
12205,HiGALFil018.1791+0.9152,1.3829000e+24,2.9467000e+20,17.0720,2.22222,1.17290,Herschel,SPIRE
12221,HiGALFil023.0055+0.9267,1.5927000e+24,1.5695000e+20,19.9640,1.42857,1.08910,Herschel,SPIRE
12224,HiGALFil022.6474+0.9239,1.7715000e+24,5.2637000e+20,20.0120,1.56250,1.27290,Herschel,SPIRE
12238,HiGALFil016.1334+0.9555,2.3986000e+24,3.2080000e+20,18.4190,3.12500,1.12380,Herschel,SPIRE
12253,HiGALFil021.7918+0.9204,8.1921000e+23,9.1886000e+19,20.4550,1.47059,1.10410,Herschel,SPIRE
12304,HiGALFil017.7016+0.9215,1.5108000e+24,4.4100000e+20,18.9230,1.66667,1.29260,Herschel,SPIRE
12306,HiGALFil017.0364+1.0597,4.2924000e+25,8.1497000e+21,20.0030,2.22222,2.69180,Herschel,SPIRE
12317,HiGALFil021.7142+0.9172,1.0943000e+24,2.1025000e+20,20.1840,1.63934,1.14030,Herschel,SPIRE
12325,HiGALFil018.5166+0.9255,9.9418000e+23,7.8890000e+19,16.2050,1.56250,1.04640,Herschel,SPIRE
12330,HiGALFil015.0854+0.9246,1.2742000e+24,3.3013000e+20,18.8030,1.88679,1.18170,Herschel,SPIRE
12333,HiGALFil013.7491+0.9711,5.9945000e+24,7.4822000e+20,18.2720,2.00000,1.31790,Herschel,SPIRE
12368,HiGALFil011.5645+0.9348,1.5034000e+24,1.9742000e+20,18.5570,1.69492,1.09000,Herschel,SPIRE
12383,HiGALFil021.8870+0.9201,7.6706000e+23,6.4474000e+19,19.8090,2.04082,1.05910,Herschel,SPIRE
12406,HiGALFil013.3823+0.9356,1.2226000e+24,2.4808000e+20,18.9050,2.04082,1.16520,Herschel,SPIRE
12407,HiGALFil013.1498+0.9350,1.9206000e+24,2.1383000e+20,19.4960,1.40845,1.14610,Herschel,SPIRE
12409,HiGALFil011.8341+0.9322,1.7643000e+24,3.6311000e+20,17.4860,1.58730,1.13440,Herschel,SPIRE
12424,HiGALFil019.4163+0.9257,9.0296000e+23,4.9849000e+19,20.1940,1.75439,1.04510,Herschel,SPIRE
12456,HiGALFil018.9112+0.9462,1.1852000e+24,1.9312000e+20,17.9600,2.22222,1.13790,Herschel,SPIRE
12495,HiGALFil014.6209+1.0070,4.3901000e+24,1.4999000e+20,17.3530,3.03030,1.12690,Herschel,SPIRE
12513,HiGALFil019.6539+0.9514,1.6364000e+24,1.9304000e+20,19.0010,2.27273,1.09100,Herschel,SPIRE
12534,HiGALFil013.9501+0.9478,1.8283000e+24,4.0715000e+20,18.1220,2.63158,1.07280,Herschel,SPIRE
12537,HiGALFil012.6597+0.9442,1.2830000e+24,2.0678000e+20,19.0840,1.63934,1.08880,Herschel,SPIRE
12548,HiGALFil022.3540+0.9470,1.2595000e+24,3.2712000e+20,20.3140,1.58730,1.24380,Herschel,SPIRE
12569,HiGALFil015.4130+0.9422,1.4817000e+24,2.2473000e+20,19.6960,2.94118,1.07720,Herschel,SPIRE
12574,HiGALFil012.8079+0.9672,3.2263000e+24,4.1471000e+20,18.6560,3.44828,1.14590,Herschel,SPIRE
12599,HiGALFil015.6412+0.9518,8.8134000e+23,6.4076000e+19,17.8360,1.36986,1.06510,Herschel,SPIRE
12602,HiGALFil013.1983+0.9458,1.3434000e+24,1.8530000e+20,19.6110,1.66667,1.11140,Herschel,SPIRE
12625,HiGALFil013.6352+0.9580,1.2361000e+24,3.9601000e+20,19.1360,2.12766,1.15270,Herschel,SPIRE
12643,HiGALFil016.7023+0.9530,1.8549000e+24,3.3307000e+20,19.0080,1.92308,1.07140,Herschel,SPIRE
12684,HiGALFil013.0120+0.9583,1.9647000e+24,2.0435000e+20,18.9060,2.04082,1.07980,Herschel,SPIRE
12718,HiGALFil016.0628+0.9582,1.2429000e+24,2.5449000e+20,18.6700,1.53846,1.15460,Herschel,SPIRE
12729,HiGALFil022.6872+0.9668,1.3755000e+24,2.5704000e+20,19.4050,1.53846,1.06610,Herschel,SPIRE
12748,HiGALFil017.6920+0.9661,1.1698000e+24,1.7402000e+20,19.7740,2.43902,1.10890,Herschel,SPIRE
12777,HiGALFil019.5954+0.9604,8.7840000e+23,5.8483000e+19,19.3510,2.12766,1.05100,Herschel,SPIRE
12848,HiGALFil019.4832+0.9807,1.3861000e+24,1.2449000e+20,19.9860,1.31579,1.09440,Herschel,SPIRE
12865,HiGALFil013.8206+0.9822,1.6727000e+24,4.3866000e+20,18.0300,1.56250,1.21750,Herschel,SPIRE
12872,HiGALFil021.4921+0.9679,1.0255000e+24,1.9770000e+20,19.2130,2.17391,1.14850,Herschel,SPIRE
12911,HiGALFil020.0587+0.9875,1.1460000e+24,1.5981000e+20,18.2360,2.12766,1.10270,Herschel,SPIRE
12918,HiGALFil019.2393+0.9715,7.8939000e+23,1.1301000e+20,19.7420,2.63158,1.05810,Herschel,SPIRE
12930,HiGALFil022.7528+1.0031,1.4135000e+24,-7.6241000e+19,18.7330,2.17391,1.51489,Herschel,SPIRE
13046,HiGALFil018.4785+0.9865,9.7693000e+23,5.8387000e+19,16.1200,2.50000,1.07060,Herschel,SPIRE
13047,HiGALFil018.1152+0.9890,1.0974000e+24,1.1646000e+20,16.3550,1.56250,1.08270,Herschel,SPIRE
13073,HiGALFil019.1045+1.0124,1.4421000e+24,9.2979000e+19,19.8420,1.96078,1.10580,Herschel,SPIRE
13110,HiGALFil017.9754+1.0200,2.9700000e+24,3.9875000e+20,17.6200,2.43902,1.18690,Herschel,SPIRE
13180,HiGALFil013.8687+1.0039,1.2646000e+24,5.3301000e+20,18.1750,1.53846,1.31090,Herschel,SPIRE
13205,HiGALFil017.4694+1.0272,1.7703000e+24,1.9736000e+20,19.4520,1.56250,1.11620,Herschel,SPIRE
13240,HiGALFil012.8650+1.0360,1.8216000e+24,2.6837000e+20,18.7380,2.50000,1.09290,Herschel,SPIRE
13264,HiGALFil017.6817+1.0156,8.6699000e+23,1.4140000e+20,19.5540,1.75439,1.09570,Herschel,SPIRE
13287,HiGALFil022.2009+1.0303,8.6866000e+23,-7.5228000e+19,20.1610,2.27273,1.14980,Herschel,SPIRE
13296,HiGALFil019.8658+1.0488,1.9410000e+24,1.6353000e+20,17.9180,3.22581,1.10230,Herschel,SPIRE
13304,HiGALFil016.8119+1.0434,3.6869000e+24,8.3878000e+20,19.5680,2.50000,1.26980,Herschel,SPIRE
13322,HiGALFil021.6938+1.0255,1.0622000e+24,1.0735000e+20,19.8210,2.27273,1.07010,Herschel,SPIRE
13328,HiGALFil019.5507+1.0264,1.1937000e+24,1.3007000e+20,18.9900,1.92308,1.07250,Herschel,SPIRE
13335,HiGALFil017.5209+1.0305,1.0806000e+24,1.7607000e+20,19.7800,1.85185,1.14800,Herschel,SPIRE
13347,HiGALFil012.4336+1.0298,1.6533000e+24,2.1551000e+20,18.5850,1.44928,1.13030,Herschel,SPIRE
13357,HiGALFil021.7961+1.0165,6.1858000e+23,1.1494000e+20,19.7430,1.63934,1.07930,Herschel,SPIRE
13367,HiGALFil015.7579+1.0283,1.6788000e+24,3.4175000e+20,17.8950,1.63934,1.36920,Herschel,SPIRE
13446,HiGALFil012.6014+1.0374,1.5757000e+24,2.6768000e+20,18.5900,2.00000,1.09260,Herschel,SPIRE
13468,HiGALFil014.7574+1.0328,7.0046000e+23,5.9488000e+19,16.9860,1.72414,1.07060,Herschel,SPIRE
13492,HiGALFil019.0576+1.0492,2.0947000e+24,5.9007000e+20,19.9530,1.38889,1.36300,Herschel,SPIRE
13534,HiGALFil015.4969+1.0337,8.7583000e+23,1.5470000e+20,19.4180,1.92308,1.11400,Herschel,SPIRE
13609,HiGALFil022.0693+1.0511,7.1444000e+23,4.5579000e+19,19.9430,2.17391,1.03110,Herschel,SPIRE
13723,HiGALFil011.2406+1.0587,1.1381000e+24,1.1176000e+20,17.5650,1.40845,1.04800,Herschel,SPIRE
13743,HiGALFil014.8030+1.0687,7.1643000e+23,1.1528000e+20,16.7860,2.00000,1.06950,Herschel,SPIRE
13802,HiGALFil013.0896+1.0735,1.1619000e+24,1.7676000e+20,19.3520,1.47059,1.15990,Herschel,SPIRE
13824,HiGALFil017.6788+1.0794,2.2044000e+24,2.7316000e+20,19.1290,1.40845,1.16950,Herschel,SPIRE
13858,HiGALFil014.9071+1.0746,1.0543000e+24,1.6943000e+20,17.1190,1.75439,1.14830,Herschel,SPIRE
13867,HiGALFil010.3036+1.0713,8.4925000e+23,1.0527000e+20,18.1140,1.35135,1.08420,Herschel,SPIRE
13882,HiGALFil019.1349+1.0853,2.0272000e+24,2.3174000e+20,19.6600,2.43902,1.17000,Herschel,SPIRE
13895,HiGALFil012.3583+1.0850,1.0570000e+24,1.9095000e+20,18.2850,2.17391,1.16440,Herschel,SPIRE
13904,HiGALFil019.9924+1.0801,1.2662000e+24,1.7772000e+20,18.3560,1.44928,1.08660,Herschel,SPIRE
13939,HiGALFil015.5123+1.0918,1.6868000e+24,1.6085000e+20,19.3710,1.36986,1.14140,Herschel,SPIRE
13942,HiGALFil014.8411+1.0864,6.7118000e+23,1.0858000e+20,16.3870,1.92308,1.12050,Herschel,SPIRE
13947,HiGALFil011.0745+1.0804,1.0488000e+24,1.7508000e+20,17.5600,1.75439,1.07730,Herschel,SPIRE
