IDSTAR,NAMESTAR,GLON_ST,GLAT_ST,FLUX_ST,TYPE_ST
161124,HIGALPS036.6309+0.8683,36.631567,0.86713800,8.58325,PRESTELLAR
161128,HIGALPS036.6324+0.2433,36.632369,0.24345300,6.58853,PRESTELLAR
161131,HIGALPS036.6334+0.5458,36.633104,0.54696900,1.19898,UNBOUND
161133,HIGALPS036.6341-0.2018,36.633741,-0.20247600,16.4286,PROTOSTELLAR
161139,HIGALPS036.6346+0.3595,36.634515,0.35957400,4.86623,UNBOUND
161143,HIGALPS036.6363-0.2299,36.635484,-0.23023700,7.84719,PROTOSTELLAR
161144,HIGALPS036.6358+1.0265,36.635721,1.0266050,2.78097,PRESTELLAR
161154,HIGALPS036.6372-0.0235,36.637135,-0.023344000,3.86984,PRESTELLAR
161159,HIGALPS036.6381-0.2845,36.638045,-0.28440600,4.83527,PRESTELLAR
161169,HIGALPS036.6407+0.1717,36.640650,0.17177500,2.50149,PRESTELLAR
161181,HIGALPS036.6467-0.6114,36.645415,-0.61082300,22.3790,PROTOSTELLAR
161187,HIGALPS036.6475+0.7978,36.647401,0.79793500,4.81104,UNBOUND
161193,HIGALPS036.6504-0.7786,36.650344,-0.77851100,4.10864,PRESTELLAR
161197,HIGALPS036.6526-0.1395,36.652492,-0.13866600,9.40586,PRESTELLAR
161203,HIGALPS036.6541+0.3186,36.653962,0.31866200,6.54071,PROTOSTELLAR
161205,HIGALPS036.6538-0.0712,36.654287,-0.070876000,2.71736,PRESTELLAR
161208,HIGALPS036.6564-0.0190,36.656305,-0.018855000,2.50847,PRESTELLAR
161209,HIGALPS036.6571+0.6288,36.656779,0.62847900,11.3259,PROTOSTELLAR
161212,HIGALPS036.6580-0.3374,36.657775,-0.33880500,5.43744,PRESTELLAR
161217,HIGALPS036.6613-0.3536,36.661215,-0.35345000,4.34387,PRESTELLAR
161220,HIGALPS036.6623-0.4072,36.661775,-0.40724900,5.15361,PROTOSTELLAR
161222,HIGALPS036.6622+0.7866,36.662135,0.78591700,5.68775,PROTOSTELLAR
161224,HIGALPS036.6623-0.0815,36.662747,-0.081772000,7.73371,PRESTELLAR
161229,HIGALPS036.6659-0.1116,36.665211,-0.11076400,16.3960,PROTOSTELLAR
161240,HIGALPS036.6679-0.6253,36.667885,-0.62519800,2.55582,PRESTELLAR
161267,HIGALPS036.6758+0.8276,36.676589,0.82723300,9.53264,PRESTELLAR
161268,HIGALPS036.6770-0.5252,36.676980,-0.52511900,5.24175,PRESTELLAR
161279,HIGALPS036.6813-0.4034,36.680236,-0.40254500,4.47388,PRESTELLAR
161284,HIGALPS036.6824-1.0716,36.682316,-1.0714410,1.00004,UNBOUND
161292,HIGALPS036.6876+0.6428,36.687228,0.64384200,3.97258,PRESTELLAR
161298,HIGALPS036.6892-0.5176,36.689903,-0.51719700,10.6301,PRESTELLAR
161324,HIGALPS036.6980+0.3916,36.697988,0.39175300,3.11929,PRESTELLAR
161330,HIGALPS036.7013+0.0862,36.701008,0.086531000,10.1703,PROTOSTELLAR
161332,HIGALPS036.7004+0.8289,36.701057,0.82764900,4.67665,PRESTELLAR
161334,HIGALPS036.7005-0.2835,36.701546,-0.28230400,9.09434,PRESTELLAR
161335,HIGALPS036.7034+0.7738,36.702288,0.77370600,7.03167,PRESTELLAR
161343,HIGALPS036.7055-0.5129,36.704122,-0.51243700,1.43611,PRESTELLAR
161351,HIGALPS036.7060+0.0963,36.705557,0.096418000,25.0808,PROTOSTELLAR
161362,HIGALPS036.7077-0.7837,36.707109,-0.78443600,1.21855,UNBOUND
161365,HIGALPS036.7074+0.4069,36.707879,0.40793200,1.10678,UNBOUND
161370,HIGALPS036.7112+0.0800,36.710355,0.079458000,3.48601,PROTOSTELLAR
161374,HIGALPS036.7128-0.6250,36.711636,-0.62442000,2.06797,PRESTELLAR
161378,HIGALPS036.7129+0.6516,36.712851,0.65171800,8.36848,UNBOUND
161379,HIGALPS036.7124-0.4779,36.712939,-0.47746900,6.37120,PRESTELLAR
161382,HIGALPS036.7135-0.4329,36.713353,-0.43267500,5.20260,PRESTELLAR
161405,HIGALPS036.7187-0.5178,36.718615,-0.51765100,5.01222,PRESTELLAR
161411,HIGALPS036.7217-0.4901,36.721680,-0.49001800,5.95155,PRESTELLAR
161414,HIGALPS036.7232+0.7354,36.722558,0.73473300,3.24960,PRESTELLAR
161420,HIGALPS036.7244-0.6967,36.724145,-0.69804800,8.78905,PRESTELLAR
161421,HIGALPS036.7247-0.0712,36.724218,-0.071785000,4.73955,PRESTELLAR
161424,HIGALPS036.7256-0.3793,36.725537,-0.37920900,10.6957,UNBOUND
161425,HIGALPS036.7263-0.6477,36.726046,-0.64847400,5.56236,PRESTELLAR
161435,HIGALPS036.7306-0.4292,36.729515,-0.42983700,3.45986,PRESTELLAR
161438,HIGALPS036.7307+0.7709,36.730584,0.77167900,3.61286,PRESTELLAR
161446,HIGALPS036.7325-0.2902,36.732433,-0.29042100,9.77597,PRESTELLAR
161448,HIGALPS036.7342-0.2461,36.733807,-0.24578300,5.90991,PROTOSTELLAR
161459,HIGALPS036.7363-0.6732,36.736701,-0.67309800,2.59600,PRESTELLAR
161463,HIGALPS036.7381-0.3449,36.737349,-0.34476100,5.04241,PRESTELLAR
161464,HIGALPS036.7380+0.6771,36.737937,0.67718300,4.16540,PRESTELLAR
161468,HIGALPS036.7399+0.9792,36.739812,0.97936400,4.75248,UNBOUND
161469,HIGALPS036.7403-1.0995,36.740260,-1.0993390,2.08730,PRESTELLAR
161473,HIGALPS036.7421+0.7242,36.741357,0.72462100,4.11461,PRESTELLAR
161492,HIGALPS036.7479+0.9078,36.747583,0.90752500,2.93549,PRESTELLAR
161495,HIGALPS036.7479-0.3731,36.747888,-0.37256100,11.5906,PRESTELLAR
161501,HIGALPS036.7505-0.2190,36.749831,-0.21891900,8.60926,PRESTELLAR
161503,HIGALPS036.7501-0.1516,36.750036,-0.15145000,3.82812,PRESTELLAR
161513,HIGALPS036.7554+1.1396,36.755293,1.1397190,4.30333,PRESTELLAR
161516,HIGALPS036.7564-0.3639,36.755968,-0.36247000,14.0232,PRESTELLAR
161524,HIGALPS036.7596-0.8447,36.759573,-0.84460800,1.09754,UNBOUND
161528,HIGALPS036.7608-1.0944,36.760794,-1.0932550,1.49246,UNBOUND
161531,HIGALPS036.7630-0.4091,36.762989,-0.40893900,6.01481,PRESTELLAR
161533,HIGALPS036.7639-0.6453,36.763309,-0.64428100,2.06442,PRESTELLAR
161536,HIGALPS036.7640+0.8090,36.764413,0.80866000,2.42886,UNBOUND
161541,HIGALPS036.7655+0.6381,36.765820,0.63818700,2.40251,PRESTELLAR
161542,HIGALPS036.7665-0.7722,36.766043,-0.77162200,5.90058,PRESTELLAR
161543,HIGALPS036.7666+0.7041,36.766540,0.70427000,3.79733,UNBOUND
161546,HIGALPS036.7681+0.3246,36.767811,0.32369900,3.47253,PRESTELLAR
161555,HIGALPS036.7699-0.3147,36.769096,-0.31487700,15.6435,PRESTELLAR
161558,HIGALPS036.7705-0.2963,36.769545,-0.29637200,21.9564,PROTOSTELLAR
161561,HIGALPS036.7709+1.1203,36.770662,1.1196780,3.80610,PROTOSTELLAR
161562,HIGALPS036.7710-0.4117,36.771089,-0.41206200,9.68413,PRESTELLAR
161563,HIGALPS036.7719-0.0857,36.771548,-0.085668000,8.44078,PROTOSTELLAR
161565,HIGALPS036.7728-0.3901,36.771851,-0.38981400,3.46440,PRESTELLAR
161567,HIGALPS036.7722-0.3637,36.772291,-0.36524000,1.64065,PRESTELLAR
161572,HIGALPS036.7744+0.3892,36.773594,0.38934900,6.01308,PRESTELLAR
161575,HIGALPS036.7752+0.5006,36.774059,0.50109000,5.61409,PRESTELLAR
161576,HIGALPS036.7742+1.0249,36.774144,1.0250400,2.76562,PRESTELLAR
161577,HIGALPS036.7753-0.0162,36.774853,-0.015449000,3.09399,PRESTELLAR
161579,HIGALPS036.7750+0.0879,36.775412,0.088699000,5.82415,PRESTELLAR
161589,HIGALPS036.7768-0.7827,36.777348,-0.78375300,1.88057,UNBOUND
161606,HIGALPS036.7820+0.3872,36.781867,0.38665000,13.2381,PRESTELLAR
161613,HIGALPS036.7833-0.7744,36.783227,-0.77426100,2.93808,UNBOUND
161614,HIGALPS036.7835-0.6205,36.783384,-0.62002500,3.32189,PRESTELLAR
161615,HIGALPS036.7835+1.0025,36.783468,1.0026210,4.69334,PRESTELLAR
161620,HIGALPS036.7866-0.3020,36.785282,-0.30159800,4.80865,PRESTELLAR
161625,HIGALPS036.7867-0.0340,36.786603,-0.033833000,12.3886,PRESTELLAR
161631,HIGALPS036.7887+0.9183,36.789090,0.91755600,4.60213,PRESTELLAR
161642,HIGALPS036.7934+0.3256,36.792799,0.32510100,6.45772,PRESTELLAR
161650,HIGALPS036.7962+0.4028,36.795888,0.40165000,2.52957,PRESTELLAR
161669,HIGALPS036.8036-0.6709,36.803539,-0.67074000,2.25826,PRESTELLAR
161670,HIGALPS036.8040-0.3392,36.803973,-0.33912600,9.12266,PRESTELLAR
161671,HIGALPS036.8041-0.3910,36.804002,-0.39086900,6.71361,PRESTELLAR
161675,HIGALPS036.8057-0.5959,36.805649,-0.59576600,8.77472,PRESTELLAR
161676,HIGALPS036.8063+0.3504,36.806135,0.35155100,1.51089,PRESTELLAR
161685,HIGALPS036.8092+0.3668,36.808649,0.36719900,4.20590,PRESTELLAR
161692,HIGALPS036.8121-0.6130,36.811518,-0.61241900,1.09029,UNBOUND
161694,HIGALPS036.8122+0.0912,36.812116,0.091106000,4.23144,PRESTELLAR
161701,HIGALPS036.8136-0.2219,36.813359,-0.22168000,10.2878,PRESTELLAR
161705,HIGALPS036.8155+0.3926,36.814684,0.39331200,2.56413,PRESTELLAR
161708,HIGALPS036.8159+0.1761,36.815853,0.17619500,5.52708,PRESTELLAR
161710,HIGALPS036.8164+0.0732,36.816048,0.072827000,3.49046,PRESTELLAR
161719,HIGALPS036.8189+0.1006,36.818727,0.10048000,7.60984,PRESTELLAR
161723,HIGALPS036.8200+0.3560,36.819608,0.35557000,5.31895,PRESTELLAR
161727,HIGALPS036.8217-0.7036,36.820674,-0.70341700,5.17978,PRESTELLAR
161729,HIGALPS036.8212+1.0492,36.821195,1.0492710,1.41564,UNBOUND
161730,HIGALPS036.8213-0.2768,36.821216,-0.27665700,6.27116,PRESTELLAR
161736,HIGALPS036.8231+0.6442,36.823028,0.64427100,4.95783,PRESTELLAR
161747,HIGALPS036.8260-0.0377,36.825788,-0.036949000,35.4967,PROTOSTELLAR
161749,HIGALPS036.8280-0.2372,36.827305,-0.23733200,22.3756,PROTOSTELLAR
161756,HIGALPS036.8293-0.4163,36.828997,-0.41493100,6.72306,PRESTELLAR
161761,HIGALPS036.8306+0.1779,36.831043,0.17781000,4.37941,PRESTELLAR
161762,HIGALPS036.8324-0.1954,36.831508,-0.19648600,4.95849,PRESTELLAR
161764,HIGALPS036.8323+0.0155,36.832006,0.015123000,12.2322,PROTOSTELLAR
161766,HIGALPS036.8323+0.7066,36.832424,0.70729600,6.04112,PRESTELLAR
161789,HIGALPS036.8400-0.0214,36.839233,-0.021886000,82.7868,PROTOSTELLAR
161795,HIGALPS036.8405-0.2010,36.840468,-0.20061400,4.97620,PRESTELLAR
161796,HIGALPS036.8413+0.1172,36.840552,0.11766500,20.1576,PROTOSTELLAR
161802,HIGALPS036.8426+1.1556,36.842516,1.1557600,1.15192,PRESTELLAR
161805,HIGALPS036.8429-0.0599,36.843137,-0.059661000,6.21027,PRESTELLAR
161809,HIGALPS036.8445+1.0412,36.844426,1.0413290,1.20471,PRESTELLAR
161813,HIGALPS036.8451+0.3070,36.845809,0.30611900,11.1581,PRESTELLAR
161815,HIGALPS036.8463+0.4874,36.846465,0.48669200,2.92572,PRESTELLAR
161828,HIGALPS036.8507+0.9910,36.850617,0.99113400,2.45984,PRESTELLAR
161831,HIGALPS036.8526-0.1344,36.852052,-0.13473400,32.6873,PRESTELLAR
161835,HIGALPS036.8528-0.1981,36.852699,-0.19797800,6.91009,PRESTELLAR
161836,HIGALPS036.8529+0.0173,36.852813,0.017426000,7.16731,PRESTELLAR
161844,HIGALPS036.8546+1.1770,36.854586,1.1771250,1.51706,UNBOUND
161858,HIGALPS036.8589+0.2901,36.858309,0.29020000,3.33404,PRESTELLAR
161861,HIGALPS036.8604-0.7108,36.860014,-0.71086100,2.25781,UNBOUND
161871,HIGALPS036.8628+0.8239,36.862778,0.82402000,18.9361,UNBOUND
161878,HIGALPS036.8650-0.5887,36.864921,-0.58856300,5.20474,PRESTELLAR
161879,HIGALPS036.8662+0.1628,36.865337,0.16238600,7.39330,PRESTELLAR
161883,HIGALPS036.8660-0.3672,36.865902,-0.36711400,7.85058,PRESTELLAR
161894,HIGALPS036.8691+0.4619,36.868388,0.46166700,8.31370,PROTOSTELLAR
161897,HIGALPS036.8692+0.3885,36.869013,0.38812000,2.71320,PRESTELLAR
161902,HIGALPS036.8707-0.4412,36.870399,-0.44131100,4.61260,PRESTELLAR
161903,HIGALPS036.8710+0.5120,36.870818,0.51035400,2.21165,UNBOUND
161909,HIGALPS036.8737+0.3401,36.873655,0.34020700,5.09020,PRESTELLAR
161919,HIGALPS036.8775-0.4958,36.877425,-0.49569100,5.19880,PRESTELLAR
161922,HIGALPS036.8788-0.4727,36.877801,-0.47253000,90.2167,PROTOSTELLAR
161927,HIGALPS036.8793-0.6770,36.879241,-0.67687800,4.70808,PRESTELLAR
161928,HIGALPS036.8808-0.1387,36.879585,-0.13783800,3.51719,PRESTELLAR
161931,HIGALPS036.8798-0.4413,36.879738,-0.44113500,6.74085,PRESTELLAR
161933,HIGALPS036.8799-0.1944,36.879858,-0.19431500,8.38151,PRESTELLAR
161937,HIGALPS036.8812-0.7573,36.881116,-0.75721600,2.10221,PRESTELLAR
161938,HIGALPS036.8823+0.3192,36.881274,0.31987700,5.06354,PRESTELLAR
161940,HIGALPS036.8817-0.3319,36.881425,-0.33153500,6.14475,PRESTELLAR
161942,HIGALPS036.8819+0.8413,36.881795,0.84141100,4.27016,PRESTELLAR
161949,HIGALPS036.8832+0.1365,36.883660,0.13634100,9.70039,PRESTELLAR
161951,HIGALPS036.8843+0.2689,36.883982,0.26732300,2.34456,UNBOUND
161952,HIGALPS036.8847+0.1590,36.884340,0.15905000,2.26761,PRESTELLAR
161953,HIGALPS036.8847-0.1135,36.884626,-0.11362400,15.0603,PROTOSTELLAR
161954,HIGALPS036.8853-0.4904,36.884900,-0.49013000,7.70157,PRESTELLAR
161961,HIGALPS036.8887-0.0335,36.888671,-0.033424000,8.91559,PRESTELLAR
161965,HIGALPS036.8905-0.2347,36.890743,-0.23479200,7.60778,PRESTELLAR
161966,HIGALPS036.8916-0.6432,36.891337,-0.64366600,7.86134,UNBOUND
161968,HIGALPS036.8919-0.5247,36.891884,-0.52457200,6.59092,PRESTELLAR
161971,HIGALPS036.8924-0.6850,36.892310,-0.68484100,21.0523,PRESTELLAR
161973,HIGALPS036.8930-0.5546,36.893087,-0.55428700,3.21131,PRESTELLAR
161975,HIGALPS036.8936+0.7953,36.893511,0.79544100,1.02151,PRESTELLAR
161978,HIGALPS036.8958-0.1343,36.894752,-0.13375000,47.9706,PROTOSTELLAR
161992,HIGALPS036.8989-0.4088,36.898197,-0.40902800,43.0727,PROTOSTELLAR
162003,HIGALPS036.8996-0.9522,36.899558,-0.95209000,1.96431,UNBOUND
162006,HIGALPS036.9013-0.2267,36.901213,-0.22655000,9.48813,PRESTELLAR
162015,HIGALPS036.9046-0.3519,36.904154,-0.35096600,8.24548,PRESTELLAR
162018,HIGALPS036.9042+0.1229,36.904395,0.12345000,11.8091,PROTOSTELLAR
162026,HIGALPS036.9068+0.6928,36.906738,0.69198700,4.08289,PRESTELLAR
162032,HIGALPS036.9080-0.4887,36.907952,-0.48857200,8.06960,PRESTELLAR
162040,HIGALPS036.9087-0.6432,36.909924,-0.64314400,3.98714,UNBOUND
162049,HIGALPS036.9124+0.3472,36.912315,0.34735900,5.98791,PRESTELLAR
162055,HIGALPS036.9155-0.4187,36.914294,-0.41756800,14.5223,PRESTELLAR
162056,HIGALPS036.9146-0.3030,36.914399,-0.30253300,21.1636,PROTOSTELLAR
162068,HIGALPS036.9175+0.2187,36.916323,0.21908500,5.09893,PROTOSTELLAR
162073,HIGALPS036.9202+0.4830,36.918784,0.48289800,54.4052,PROTOSTELLAR
162081,HIGALPS036.9207+0.7859,36.920621,0.78599400,9.11447,UNBOUND
162087,HIGALPS036.9235+0.1455,36.922926,0.14496800,18.7200,PROTOSTELLAR
162091,HIGALPS036.9235-0.9510,36.923409,-0.95083400,2.50346,PRESTELLAR
162092,HIGALPS036.9240-0.0461,36.923631,-0.045673000,9.60481,PROTOSTELLAR
162106,HIGALPS036.9292+0.1161,36.928743,0.11617200,5.34808,PRESTELLAR
162110,HIGALPS036.9298-0.4593,36.929722,-0.45919400,11.4962,PROTOSTELLAR
162111,HIGALPS036.9302-0.5155,36.930148,-0.51540600,8.57420,PRESTELLAR
162114,HIGALPS036.9321+0.6406,36.932085,0.64081300,4.28372,UNBOUND
162119,HIGALPS036.9329-0.5293,36.932981,-0.52907000,4.50425,PRESTELLAR
162120,HIGALPS036.9331-0.5749,36.933248,-0.57432000,2.86363,PRESTELLAR
162125,HIGALPS036.9349-0.0397,36.934850,-0.039619000,6.96032,PRESTELLAR
162127,HIGALPS036.9351+0.2400,36.935937,0.23929300,7.92108,PRESTELLAR
162132,HIGALPS036.9377+0.1668,36.937225,0.16588400,9.28459,PRESTELLAR
162135,HIGALPS036.9402+0.2759,36.938611,0.27641500,10.9433,PRESTELLAR
162138,HIGALPS036.9408+0.9625,36.940726,0.96258400,3.82884,PRESTELLAR
162139,HIGALPS036.9421+0.4742,36.941200,0.47467000,3.48854,PRESTELLAR
162141,HIGALPS036.9411+0.1847,36.941683,0.18353000,11.0242,PRESTELLAR
162142,HIGALPS036.9416+1.1212,36.942232,1.1218770,4.81539,PRESTELLAR
162149,HIGALPS036.9445+0.3649,36.944456,0.36487300,8.40722,PRESTELLAR
162151,HIGALPS036.9453-0.3654,36.945093,-0.36445900,5.79253,PRESTELLAR
162155,HIGALPS036.9461-0.6303,36.946507,-0.62879800,7.11199,PRESTELLAR
162157,HIGALPS036.9467+1.0724,36.946674,1.0725090,3.75596,UNBOUND
162159,HIGALPS036.9487-0.4676,36.947784,-0.46730700,10.2174,PROTOSTELLAR
162160,HIGALPS036.9478+0.6280,36.947784,0.62882600,2.58359,UNBOUND
162161,HIGALPS036.9486-0.8627,36.947874,-0.86125400,4.79029,PRESTELLAR
162179,HIGALPS036.9520+0.5329,36.951171,0.53308600,3.06079,PRESTELLAR
162188,HIGALPS036.9526+0.4466,36.952632,0.44532100,3.97285,UNBOUND
162200,HIGALPS036.9566+0.8024,36.956496,0.80250900,2.34125,PRESTELLAR
162202,HIGALPS036.9575+0.3355,36.956564,0.33488100,3.13123,PRESTELLAR
162205,HIGALPS036.9570+0.2887,36.956899,0.28879600,10.5568,PRESTELLAR
162207,HIGALPS036.9578+0.4657,36.957519,0.46493100,7.16096,PROTOSTELLAR
162216,HIGALPS036.9598-0.0990,36.960112,-0.099398000,16.2709,PROTOSTELLAR
162226,HIGALPS036.9622-0.1834,36.962321,-0.18398300,10.3948,PROTOSTELLAR
162227,HIGALPS036.9617-0.1451,36.962537,-0.14436100,15.5576,PROTOSTELLAR
162228,HIGALPS036.9644-0.4562,36.963551,-0.45588900,3.20095,PROTOSTELLAR
162230,HIGALPS036.9637+0.6878,36.963629,0.68791000,10.1428,PRESTELLAR
162232,HIGALPS036.9637-0.9321,36.963687,-0.93200300,4.08766,PRESTELLAR
162235,HIGALPS036.9656-0.2363,36.964298,-0.23588000,17.9205,PROTOSTELLAR
162242,HIGALPS036.9654-0.5054,36.965041,-0.50432300,4.58980,PRESTELLAR
162243,HIGALPS036.9658-0.1268,36.965178,-0.12741700,9.20918,PRESTELLAR
162249,HIGALPS036.9669+0.3564,36.966399,0.35592200,3.59682,PRESTELLAR
162252,HIGALPS036.9697+0.6207,36.968419,0.62078300,4.57424,PRESTELLAR
162266,HIGALPS036.9717-0.5396,36.971722,-0.53880700,14.3414,PRESTELLAR
162267,HIGALPS036.9716+0.3169,36.971756,0.31790100,3.18959,PRESTELLAR
162273,HIGALPS036.9730+0.1563,36.973928,0.15724300,7.27488,PRESTELLAR
162279,HIGALPS036.9775+0.0870,36.977275,0.087759000,7.54509,PRESTELLAR
162292,HIGALPS036.9821+0.7243,36.982026,0.72441800,6.05631,PRESTELLAR
162297,HIGALPS036.9847+1.1158,36.984617,1.1159330,3.33867,PRESTELLAR
162308,HIGALPS036.9887+0.3496,36.988186,0.34898900,8.59223,PRESTELLAR
162311,HIGALPS036.9897-0.2680,36.989047,-0.26706400,7.22558,PRESTELLAR
162314,HIGALPS036.9894-0.1561,36.989355,-0.15594200,2.57716,PRESTELLAR
162315,HIGALPS036.9896+0.6404,36.989532,0.64049000,5.46565,PRESTELLAR
162318,HIGALPS036.9903-0.2218,36.990439,-0.22263700,9.64963,PROTOSTELLAR
162321,HIGALPS036.9904-0.0881,36.991516,-0.088706000,24.1835,PRESTELLAR
162323,HIGALPS036.9922+1.0941,36.992122,1.0941810,1.64900,UNBOUND
162328,HIGALPS036.9953-0.2305,36.995062,-0.23133800,45.6845,PROTOSTELLAR
162339,HIGALPS036.9982+0.0547,36.997795,0.053387000,6.88064,PRESTELLAR
162343,HIGALPS036.9996+0.4408,36.999271,0.44107800,4.62733,PRESTELLAR
162350,HIGALPS037.0007-0.0104,37.000644,-0.011344000,12.4026,PRESTELLAR
162376,HIGALPS037.0072-0.4340,37.006815,-0.43475600,3.95470,PRESTELLAR
162377,HIGALPS037.0076-0.4044,37.007090,-0.40438800,4.72199,PROTOSTELLAR
162385,HIGALPS037.0094+0.9811,37.009660,0.98200400,2.48834,PROTOSTELLAR
162389,HIGALPS037.0105-0.8595,37.010437,-0.85935600,2.19140,UNBOUND
162394,HIGALPS037.0125-0.0381,37.012798,-0.037941000,3.28007,UNBOUND
162396,HIGALPS037.0140+0.1679,37.012908,0.16743000,10.1628,UNBOUND
162399,HIGALPS037.0163-0.1358,37.014851,-0.13561500,3.21736,PRESTELLAR
162400,HIGALPS037.0163-0.5058,37.016210,-0.50568000,7.75785,PRESTELLAR
162408,HIGALPS037.0190+0.1274,37.019076,0.12731800,6.06483,PRESTELLAR
162415,HIGALPS037.0260+0.5548,37.024867,0.55461600,2.89702,PRESTELLAR
162418,HIGALPS037.0252-0.2571,37.025287,-0.25769600,4.65764,PRESTELLAR
162421,HIGALPS037.0282+0.6274,37.027177,0.62729100,5.33800,UNBOUND
162424,HIGALPS037.0274+1.0622,37.027381,1.0623470,3.26320,PRESTELLAR
162434,HIGALPS037.0296-0.4233,37.029544,-0.42320400,4.88335,PRESTELLAR
162436,HIGALPS037.0307-0.0379,37.030089,-0.038248000,63.6021,PROTOSTELLAR
162448,HIGALPS037.0324+0.4300,37.033602,0.43103800,4.46719,PRESTELLAR
162455,HIGALPS037.0366+0.1517,37.036096,0.15226800,4.45935,PRESTELLAR
162462,HIGALPS037.0396+1.1585,37.039578,1.1585860,5.45490,PRESTELLAR
162463,HIGALPS037.0396+1.1137,37.039585,1.1138250,4.95114,PRESTELLAR
162479,HIGALPS037.0432-0.0344,37.043440,-0.034991000,147.219,PROTOSTELLAR
162480,HIGALPS037.0433-0.4249,37.043641,-0.42370100,2.98862,PROTOSTELLAR
162486,HIGALPS037.0454-0.9836,37.045315,-0.98345600,1.34457,PRESTELLAR
162490,HIGALPS037.0456-0.0759,37.045542,-0.075828000,5.98743,PRESTELLAR
162500,HIGALPS037.0490-0.7011,37.048825,-0.70058100,3.14723,PRESTELLAR
162503,HIGALPS037.0497-0.5007,37.050034,-0.49987000,3.18738,UNBOUND
162507,HIGALPS037.0509-0.7976,37.050666,-0.79702000,3.82698,PRESTELLAR
162522,HIGALPS037.0563-0.8362,37.055691,-0.83573100,1.97844,UNBOUND
162531,HIGALPS037.0580+0.6163,37.058481,0.61755700,7.98161,PROTOSTELLAR
162559,HIGALPS037.0661-0.2505,37.065641,-0.24984900,5.78448,PRESTELLAR
162564,HIGALPS037.0661+0.6052,37.066362,0.60444500,8.31065,PRESTELLAR
162574,HIGALPS037.0715-0.0074,37.070286,-0.0073320000,10.7177,PROTOSTELLAR
162584,HIGALPS037.0726-0.6517,37.072510,-0.65157300,3.17516,PRESTELLAR
162586,HIGALPS037.0734-0.5500,37.073370,-0.54987500,7.77901,PRESTELLAR
162597,HIGALPS037.0784+0.5271,37.078313,0.52724500,6.84785,PROTOSTELLAR
162611,HIGALPS037.0839-0.7753,37.083816,-0.77520100,5.35664,PRESTELLAR
162627,HIGALPS037.0890-0.0987,37.088989,-0.098609000,3.34663,PRESTELLAR
162630,HIGALPS037.0906-0.3803,37.089413,-0.38037900,6.40181,PROTOSTELLAR
162632,HIGALPS037.0907+0.3370,37.089926,0.33671600,9.26691,PRESTELLAR
162633,HIGALPS037.0908-0.2197,37.090550,-0.22016900,3.47773,PRESTELLAR
162636,HIGALPS037.0913+0.4741,37.091002,0.47468500,2.78252,UNBOUND
162640,HIGALPS037.0917-0.9294,37.091661,-0.92931300,2.97138,UNBOUND
162645,HIGALPS037.0937-0.2711,37.093617,-0.27094100,9.66404,PRESTELLAR
162656,HIGALPS037.0975-0.8448,37.095883,-0.84503700,3.09168,PRESTELLAR
162657,HIGALPS037.0961+0.0636,37.095996,0.064143000,4.98908,PROTOSTELLAR
162663,HIGALPS037.0985-0.6092,37.098157,-0.61047200,3.24453,UNBOUND
162673,HIGALPS037.1001+0.0346,37.100581,0.033405000,9.76814,PROTOSTELLAR
162678,HIGALPS037.1024-0.2229,37.101363,-0.22281400,7.28075,PRESTELLAR
162684,HIGALPS037.1029+0.1749,37.102403,0.17489600,11.2470,PRESTELLAR
162686,HIGALPS037.1021+0.5639,37.102615,0.56461400,5.06364,UNBOUND
162688,HIGALPS037.1038-0.1322,37.103186,-0.13258200,3.45186,PRESTELLAR
162689,HIGALPS037.1037-0.2094,37.103553,-0.20945800,8.11651,PRESTELLAR
162701,HIGALPS037.1077+0.0061,37.107409,0.0053880000,8.02980,PRESTELLAR
162708,HIGALPS037.1089-0.3906,37.108881,-0.39054800,6.67884,PRESTELLAR
162711,HIGALPS037.1091+0.4160,37.109006,0.41610400,5.82105,PRESTELLAR
162713,HIGALPS037.1104+0.2974,37.109421,0.29783600,2.94213,UNBOUND
162716,HIGALPS037.1114-0.9598,37.111338,-0.95967600,2.78361,PRESTELLAR
162719,HIGALPS037.1133+0.0696,37.112245,0.070054000,7.44265,PRESTELLAR
162731,HIGALPS037.1159+0.5437,37.115268,0.54361300,4.15975,PRESTELLAR
162755,HIGALPS037.1196+0.3936,37.120266,0.39412800,3.77215,PRESTELLAR
162756,HIGALPS037.1204+1.1098,37.120385,1.1099100,2.12879,UNBOUND
162777,HIGALPS037.1251-0.5100,37.125003,-0.51020800,2.36716,PRESTELLAR
162780,HIGALPS037.1253-0.4161,37.125211,-0.41595500,29.6013,UNBOUND
162782,HIGALPS037.1266-0.0322,37.125594,-0.031693000,4.58621,PROTOSTELLAR
162783,HIGALPS037.1256-0.8688,37.125792,-0.86932300,4.14831,PRESTELLAR
162785,HIGALPS037.1264+0.4669,37.125975,0.46737700,1.21809,PRESTELLAR
162786,HIGALPS037.1268+0.0939,37.126308,0.093599000,15.1626,PRESTELLAR
162788,HIGALPS037.1269-0.4350,37.126597,-0.43427800,3.30537,PRESTELLAR
162801,HIGALPS037.1294+0.6129,37.129227,0.61168500,6.44333,PRESTELLAR
162804,HIGALPS037.1309+0.3373,37.130342,0.33697100,11.7231,PRESTELLAR
